CUSTOMER_ID|CUSTOMER_NAME|PIC_NAME|ADDRESS_1|ADDRESS_2|CITY|STATE|ZIPCODE|PHONE_VALUE|PHONE_TYPE
10000258|MALAYSIA VIETNAM OFFSHORE|MALAYSIA VIETNAM OFFSHORE|8.05, LV 8, THE GARDEN NORTH TOWER,|MID VALLEY CITY,LINGKAR. SYED PUTRA|KUALA LUMPUR|WILAYAH PERSEKUTUAN|59200|03-22877219|Fax
10000259|MALAYSIAN ENERGY CHEMICAL & SERVICES SDN BHD|MALAYSIAN ENERGY CHEMICALS & SERVIC|NO 2, JLN PJU 8/8A|DAMANSARA PERDANA|PETALING JAYA|SELANGOR|47820|09-8623200|Phone
10000259|MALAYSIAN ENERGY CHEMICAL & SERVICES SDN BHD|MALAYSIAN ENERGY CHEMICALS & SERVIC|UZMA TOWER, BLOCK H, 2 JLN PJU 8/8A|DAMANSARA PERDANA|PETALING JAYA|SELANGOR|47820|09-8623200|Phone
10000260|MALAYSIAN SHIPPING AGENCIES SDN BHD|MALAYSIAN SHIPPING AGENCIES SDN BHD|LOT 22202, JALAN GAMBUS 33/4|OFF JALAN BUKIT KEMUNING|SHAH ALAM|SELANGOR DARUL EHSAN|40350|09-8631460|Phone
10000260|MALAYSIAN SHIPPING AGENCIES SDN BHD|MALAYSIAN SHIPPING AGENCIES SDN BHD|LOT 22202, JALAN GAMBUS 33/4|OFF JALAN BUKIT KEMUNING|SHAH ALAM|SELANGOR DARUL EHSAN|40350|09-863 1466|Fax
10000261|MAN MARINE SYSTEM & SERVE|MAN MARINE SYSTEM & SERVE|K-13554 TG.1,TMN DESA SOLEHAH,|MAK CHILI, CHUKAI|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-858 8807|Phone
10000261|MAN MARINE SYSTEM & SERVE|MAN MARINE SYSTEM & SERVE|K-13554 TG.1,TMN DESA SOLEHAH,|MAK CHILI, CHUKAI|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-858 8808|Fax
10000262|MARITIME (MALAYSIA) SDN BHD|MARITIME (MALAYSIA) SDN BHD|40-1, JLN 11/55A|TAMAN SETIAWANGSA|KUALA LUMPUR|WILAYAH PERSEKUTUAN|54200|03-4524300/45148|Phone
10000262|MARITIME (MALAYSIA) SDN BHD|MARITIME (MALAYSIA) SDN BHD|40-1, JLN 11/55A|TAMAN SETIAWANGSA|KUALA LUMPUR|WILAYAH PERSEKUTUAN|54200|03-4579815|Fax
10000264|MASTEK OIL TOOLS SDN BHD|MASTEK OIL TOOLS SDN BHD|WAREHOUSE 14 ,|DOOR 4 & 13, KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-8631 990|Phone
10000264|MASTEK OIL TOOLS SDN BHD|MASTEK OIL TOOLS SDN BHD|WAREHOUSE 14 ,|DOOR 4 & 13, KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-8631 991|Fax
10000265|MASTER CARGO LOGISTICS SDN. BHD.|MASTER CARGO LOGISTICS SDN. BHD.|A-155, 2ND FLOOR,|JALAN AIR PUTIH,|KUANTAN|PAHANG DARUL MAKMUR|25300|09-566 0811|Phone
10000266|MATCO (MALAYSIA) SDN BHD|MATCO (MALAYSIA) SDN BHD|LOT 15674,|KAWASAN PERINDUSTRIAN JAKAR III|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8686771|Phone
10000266|MATCO (MALAYSIA) SDN BHD|MATCO (MALAYSIA) SDN BHD|LOT 15674,|KAWASAN PERINDUSTRIAN JAKAR III|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8683771|Fax
10000268|MATRIX MAINTENANCE SDN.BHD.|MATRIX MAINTENANCE SDN.BHD.|PT.15746,|KAW.P'INDUSTRIAN JAKAR 3|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8681880|Phone
10000268|MATRIX MAINTENANCE SDN.BHD.|MATRIX MAINTENANCE SDN.BHD.|PT.15746,|KAW.P'INDUSTRIAN JAKAR 3|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8681887|Fax
10000270|MAXIS BROADBAND SDN BHD|MAXIS BROADBAND SDN BHD|11TH.FLOOR, BLOCK 1A, PLAZA SENTRAL|JLN STESEN SENTRAL 5, KL SENTRAL|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50470|03-7491 4000|Phone
10000270|MAXIS BROADBAND SDN BHD|MAXIS BROADBAND SDN BHD|11TH.FLOOR, BLOCK 1A, PLAZA SENTRAL|JLN STESEN SENTRAL 5, KL SENTRAL|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50470|03-2300 0059|Fax
10000271|MAXTUBE MALAYSIA SDN BHD|MAXTUBE MALAYSIA SDN BHD|B1-13A-2, SOHO SUITES KLCC|JALAN PERAK|KUALA LUMPUR||50450|016-345 3724|Phone
10000271|MAXTUBE MALAYSIA SDN BHD|MAXTUBE MALAYSIA SDN BHD|B1-13A-2, SOHO SUITES KLCC|JALAN PERAK|KUALA LUMPUR||50450|03-21784212|Fax
10000272|MBH UBAHBINA SDN BHD|MBH UBAHBINA SDN BHD|B12 TINGKAT 1|JLN DARAT MAKBAR|KUANTAN|PAHANG DARUL MAKMUR|25000|09-5137 557|Phone
10000272|MBH UBAHBINA SDN BHD|MBH UBAHBINA SDN BHD|B12 TINGKAT 1|JLN DARAT MAKBAR|KUANTAN|PAHANG DARUL MAKMUR|25000|09-5137 879|Fax
10000275|MEGA EASTERN TEAMWORK SDN BHD|MEGA EASTERN TEAMWORK SDN BHD|LOTD7 SAGUKING WAREHOUSE|JLN PATAU-PATAU, P.O. BOX 82140|WILAYAH PERSEKUTUAN LABUAN||87013|087-582880|Phone
10000275|MEGA EASTERN TEAMWORK SDN BHD|MEGA EASTERN TEAMWORK SDN BHD|LOTD7 SAGUKING WAREHOUSE|JLN PATAU-PATAU, P.O. BOX 82140|WILAYAH PERSEKUTUAN LABUAN||87013|087-451880|Fax
10000278|MFBS BERKAT ENTERPRISE|MFBS BERKAT ENTERPRISE|NO 33|TAMAN JEJAWI|DUNGUN|TERENGGANU DARUL IMAN|23000|019-6544549|Phone
10000278|MFBS BERKAT ENTERPRISE|MFBS BERKAT ENTERPRISE|NO 33|TAMAN JEJAWI|DUNGUN|TERENGGANU DARUL IMAN|23000|09-8455549|Fax
10000279|MIDAS SENADA SDN BHD|MIDAS SENADA SDN BHD|S-16-01, PENTHOUSE,16TH FLOOR,|1ST SUBANG, JLN SS15/4G|SUBANG JAYA|SELANGOR DARUL HSAN|47500|03-56120191|Phone
10000279|MIDAS SENADA SDN BHD|MIDAS SENADA SDN BHD|S-16-01, PENTHOUSE,16TH FLOOR,|1ST SUBANG, JLN SS15/4G|SUBANG JAYA|SELANGOR DARUL HSAN|47500|03-56121091 / 09-8589514|Fax
10000280|MIEDA NINE TRANS|MIEDA NINE TRANS|135 JLN SERI MAHKOTA AMAN 2|JLN KUANTAN-GAMBANG|KUANTAN|PAHANG DARUL MAKMUR|26070|017-9208658|Phone
10000281|MILLENNIUM FREIGHT (M) SDN BHD|MILLENNIUM FREIGHT (M) SDN BHD|NO A 122, JLN 7 KOSMOPLEKS,|BNDR BARU SALAK TINGGI|SEPANG|SELANGOR DARUL EHSAN|43000|019-9191044|Phone
10000284|SWIFT INTERGRATED LOGISTICS SDN BHD|MISC INTEGRATED LOGISTIC SDN BHD. MILS LOGISTICS HUB.|TMN P'INDUSTRIAN PULAU INDAH LVL 2,|88077,JLN PERIGI NENAS 7/1|PELABUHAN KLANG|SELANGOR DARUL EHSAN|42907|03-31612483|Phone
10000285|MISI SETIA OIL & GAS SDN BHD|HADI AKILAH|10722 7/1 BGN KEDAI,|JALAN KUBANG KURUS,|CUKAI|TERENGGANU|24000|016-3282428|Mobile
10000286|MITA OILFIELD SERVICES (M) SDN BHD|MITA OILFIELD SERVICES (M) SDN BHD|MARUBENI-ITOCHU TUBULARS ASIA PTE|LTD, 2 SHENTON WAY, SGX CENTRE 1|068804||#07-01 (S)|03-21664662|Phone
10000286|MITA OILFIELD SERVICES (M) SDN BHD|MITA OILFIELD SERVICES (M) SDN BHD|OFFICE ADMINISTRATION C,|SECOND FLOOR, DOOR 20&22,|KEMAMAN|TERENGGANU DARUL IMAN|24007|03-21664662|Phone
10000286|MITA OILFIELD SERVICES (M) SDN BHD|MITA OILFIELD SERVICES (M) SDN BHD|MARUBENI-ITOCHU TUBULARS ASIA PTE|LTD, 2 SHENTON WAY, SGX CENTRE 1|068804||#07-01 (S)|03-21664720|Fax
10000286|MITA OILFIELD SERVICES (M) SDN BHD|MITA OILFIELD SERVICES (M) SDN BHD|OFFICE ADMINISTRATION C,|SECOND FLOOR, DOOR 20&22,|KEMAMAN|TERENGGANU DARUL IMAN|24007|03-21664720|Fax
10000287|MM FREIGHT LOGISTIC SDN BHD|MM FREIGHT LOGISTIC SDN BHD|KSB LETTER BOX NO.90|ADMIN.BUILDING `A',KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-863 3808|Phone
10000287|MM FREIGHT LOGISTIC SDN BHD|MM FREIGHT LOGISTIC SDN BHD|KSB LETTER BOX NO.90|ADMIN.BUILDING `A',KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-863 3809|Fax
10000290|MSET ENGINEERING CORPORATION SDN BHD|MSET ENGINEERING CORPORATION SDN BHD|KAWASAN PERINDUSTRIAN|KERTEH|KERTEH, KEMAMAN|TERENGGANU DARUL IMAN|24300|09-8271777|Phone
10000290|MSET ENGINEERING CORPORATION SDN BHD|MSET ENGINEERING CORPORATION SDN BHD|KAWASAN PERINDUSTRIAN|KERTEH|KERTEH, KEMAMAN|TERENGGANU DARUL IMAN|24300|09-8271871|Fax
10000291|MUD ENGINEERING CO SDN BHD|MUD ENGINEERING CO SDN BHD|LETTER BOX NO 18|KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|6-03 2481911|Phone
10000291|MUD ENGINEERING CO SDN BHD|MUD ENGINEERING CO SDN BHD|LETTER BOX NO 18|KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|(6-03) 2487090|Fax
10000292|MULTI TRADA ALAM SDN BHD|MULTI TRADA ALAM SDN BHD|LOT K-7157, GROUND FLOOR|JLN GUNTONG 2, BNDR SERI KERTEH|KERTEH, KEMAMAN|TERENGGANU DARUL IMAN|24300|09-8265908|Phone
10000292|MULTI TRADA ALAM SDN BHD|MULTI TRADA ALAM SDN BHD|LOT K-7157, GROUND FLOOR|JLN GUNTONG 2, BNDR SERI KERTEH|KERTEH, KEMAMAN|TERENGGANU DARUL IMAN|24300|09-8265907|Fax
10000293|MURNI CONSTRUCTION & ENGINEERING|MURNI CONSTRUCTION & ENGINEERING|36 & 36/1 JLN TU 40|TMN TASIK UTAMA|AIR KEROH|MELAKA|75450|013-6405170|Phone
10000295|NABORS DRILLING INTERNATIONAL LIMITED MALAYSIA SDN BHD.|NABORS DRILLING INTERNATIONAL LIMITED MALAYSIA SDN BHD.|34/1 LEVEL 34, WISMA UOA/11|21, JALAN PINANG|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50450|60-3-23800108|Phone
10000296|NADI GLOBAL OILFIELD (M) SDN BHD|NADI GLOBAL OILFIELD (M) SDN BHD|K11270, TINGKAT 1,|TMN CHUKAI UTAMA, FASA 3,|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8589540|Phone
10000296|NADI GLOBAL OILFIELD (M) SDN BHD|NADI GLOBAL OILFIELD (M) SDN BHD|K11270, TINGKAT 1,|TMN CHUKAI UTAMA, FASA 3,|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8589535|Fax
10000297|NAT LINK RESOURCES|NAT LINK RESOURCES|A-5020 LORONG ALOR AKAR 8|TMN SRI KUANTAN|KUANTAN|PAHANG DARUL MAKMUR|25200|016-238 1168|Phone
10000298|NATURAL PLACES (M) SDN BHD|NATURAL PLACES (M) SDN BHD|PT 10361 TINGKAT 1|BATU 2 JLN AIR PUTIH|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-858 4087|Phone
10000298|NATURAL PLACES (M) SDN BHD|NATURAL PLACES (M) SDN BHD|PT 10361 TINGKAT 1|BATU 2 JLN AIR PUTIH|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-859 8704|Fax
10000299|NEURAL OILFIELD SERVICE SDN BHD|NEURAL OILFIELD SERVICE SDN BHD|NO.4-2, JLN 9/23A|OFF JLN USAHAWAN, SETAPAK|KUALA LUMPUR|WILAYAH PERSEKUTUAN|53200|03-41436566|Phone
10000299|NEURAL OILFIELD SERVICE SDN BHD|NEURAL OILFIELD SERVICE SDN BHD|NO.4-2, JLN 9/23A|OFF JLN USAHAWAN, SETAPAK|KUALA LUMPUR|WILAYAH PERSEKUTUAN|53200|03-4143 8566|Fax
10000300|NEXXPRO CONSTRUCTION AND ENGINEERING|NEXXPRO CONSTRUCTION AND ENGINEERING|2419,|TMN DESA IMPIAN, BINJAI|KEMAMAN|TERENGGANU DARUL IMAN|24000|019-9863925|Phone
10000300|NEXXPRO CONSTRUCTION AND ENGINEERING|NEXXPRO CONSTRUCTION AND ENGINEERING|2419,|TMN DESA IMPIAN, BINJAI|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8581642|Fax
10000301|NICE MARINE SDN BHD|NICE MARINE SDN BHD|LOT 3195-K, JLN BATAS BARU|TG.1 BANGUNAN PERMINT HARMONI|KUALA TERENGGANU||20300|09-8633748|Phone
10000301|NICE MARINE SDN BHD|NICE MARINE SDN BHD|LOT 3195-K, JLN BATAS BARU|TG.1 BANGUNAN PERMINT HARMONI|KUALA TERENGGANU||20300|09-8635233|Fax
10000302|NIZACO FIRE SERVICES SDN BHD|NIZACO FIRE SERVICES SDN BHD|KSB LETTER BOX NO.50|ADMIN.BUILDING `A', KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8631035/735|Phone
10000303|NK FIRE PROTECTION & ENG SDN BHD|NK FIRE PROTECTION & ENG SDN BHD|28-B|JLN KAMPUNG DALAM|KUALA TERENGGANU|TERENGGANU DARUL IMAN|20100|09-6251688|Phone
10000303|NK FIRE PROTECTION & ENG SDN BHD|NK FIRE PROTECTION & ENG SDN BHD|28-B|JLN KAMPUNG DALAM|KUALA TERENGGANU|TERENGGANU DARUL IMAN|20100|09-6245633|Fax
10000304|NOBLE HEPTA SDN BHD|NOBLE HEPTA SDN BHD|K-9602, TINGKAT 1|TMN CHUKAI UTAMA, JLN KUBANG KURUS|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8595777|Phone
10000304|NOBLE HEPTA SDN BHD|NOBLE HEPTA SDN BHD|K-9602, TINGKAT 1|TMN CHUKAI UTAMA, JLN KUBANG KURUS|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8594129|Fax
10000305|NOBLE STAR SERVICES SDN BHD|NOBLE STAR SERVICES SDN BHD|DOOR 24 & 26, 2ND FLOOR|ADMIN.BUILDING B, KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|03-7845 5233|Phone
10000305|NOBLE STAR SERVICES SDN BHD|NOBLE STAR SERVICES SDN BHD|DOOR 24 & 26, 2ND FLOOR|ADMIN.BUILDING B, KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|03-7845 4233|Fax
10000306|NOORAWI IBRAHIM|NOORAWI IBRAHIM|K-451, KEDAI SEDC|KG BESUT|KEMAMAN|TERENGGANU DARUL IMAN|24000|019-9476703|Phone
10000307|NORMILLAH BINTI ABDULLAH|NORMILLAH BINTI ABDULLAH|LOT 6404-4,|KG.BAKAU TINGGI|KEMAMAN|TERENGGANU DARUL IMAN|24000|013-9764659|Phone
10000308|NPE COATING SDN BHD|NPE COATING SDN BHD|K-3569 TINGKAT BAWAH BANGUNAN KEDAI|TMN SEMARAK BINJAI|KEMAMAN|TERENGGANU DARUL IMAN|24000|012-6185219|Phone
10000308|NPE COATING SDN BHD|NPE COATING SDN BHD|K-3569 TINGKAT BAWAH BANGUNAN KEDAI|TMN SEMARAK BINJAI|KEMAMAN|TERENGGANU DARUL IMAN|24000|012-9811649|Fax
10000309|NUBAYU OFFSHORE COMPANY SDN BHD|NUBAYU OFFSHORE COMPANY SDN BHD|KSB LETTER BOX NO.62|ADMIN.BUILDING `A', KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8631487|Phone
10000309|NUBAYU OFFSHORE COMPANY SDN BHD|NUBAYU OFFSHORE COMPANY SDN BHD|KSB LETTER BOX NO.62|ADMIN.BUILDING `A', KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8631150|Fax
10000310|NULLIN ENTERPRISE|NULLIN ENTERPRISE|1865B ,|LORONG LIMAU GEDANGSA|KEMAMAN|TERENGGANU DARUL IMAN|24000|019-9211800|Phone
10000311|NUR BINA ENTERPRISE|NUR BINA ENTERPRISE|TAMAN GELIGA|KUALA KEMAMAN|KEMAMAN|TERENGGANU DARUL IMAN|24000|019-9186970|Phone
10000312|OCEAN EXTRA SDN BHD|OCEAN EXTRA SDN BHD|1ST.FLOOR, DOOR 20|ADMIN.BUILDING `A', KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-863 3513|Phone
10000312|OCEAN EXTRA SDN BHD|OCEAN EXTRA SDN BHD|1ST.FLOOR, DOOR 20|ADMIN.BUILDING `A', KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-863 3599|Fax
10000313|OCEAN SUCCESS (M) SDN BHD|OCEAN SUCCESS (M) SDN BHD|NO.11,LINTANG BERINGIN 1,|DIAMOND VALLEY INDUSTRIAL PARK,|BATU MAUNG|PULAU PINANG|11960|04-6272222|Phone
10000313|OCEAN SUCCESS (M) SDN BHD|OCEAN SUCCESS (M) SDN BHD|NO.11,LINTANG BERINGIN 1,|DIAMOND VALLEY INDUSTRIAL PARK,|BATU MAUNG|PULAU PINANG|11960|04-6272221|Fax
10000314|OCEANEX SOLUTIONS & SERVICES SDN BHD|OCEANEX SOLUTIONS & SERVICES SDN BHD|PT 11279, 1ST FLOOR, BLOCK C|TMN CHUKAI UTAMA PHASE 3|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-850 4774|Phone
10000314|OCEANEX SOLUTIONS & SERVICES SDN BHD|OCEANEX SOLUTIONS & SERVICES SDN BHD|PT 11279, 1ST FLOOR, BLOCK C|TMN CHUKAI UTAMA PHASE 3|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-850 4774|Fax
10000315|OFFSHORE CONSTRUCTION & ENGINEERING SDN BHD|OFFSHORE CONSTRUCTION & ENGINEERING SDN BHD|12TH.FLOOR, BANGUNAN GETAH ASLI|148 JALAN AMPANG|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50450|603-21665108|Phone
10000315|OFFSHORE CONSTRUCTION & ENGINEERING SDN BHD|OFFSHORE CONSTRUCTION & ENGINEERING SDN BHD|12TH.FLOOR, BANGUNAN GETAH ASLI|148 JALAN AMPANG|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50450|603-21665109|Fax
10000316|OGPC SDN BHD|OGPC SDN BHD|U8/L BUKIT JELUTONG|NO 24 JLN ASTAKA L, SEKSYEN U8|SHAH ALAM|SELANGOR DARUL EHSAN|40150|013-9303663|Phone
10000317|OHM MARITIME SDN BHD|OHM MARITIME SDN BHD|TINGKAT 3, BLOK `E'|JALAN SULAIMANI|KEMAMAN|TERENGGANU DARUL IMAN|24000|012-9870048|Phone
10000318|OIL & BUNKER (M) SDN. BHD.|OIL & BUNKER (M) SDN. BHD.|LEVEL 15-01, 1 FIST AVENUE,|2A DATARAN BANDAR UTAMA,|PETALING JAYA|SELANGOR DARUL EHSAN|47000|03-7651 7887|Phone
10000318|OIL & BUNKER (M) SDN. BHD.|OIL & BUNKER (M) SDN. BHD.|LEVEL 15-01, 1 FIST AVENUE,|2A DATARAN BANDAR UTAMA,|PETALING JAYA|SELANGOR DARUL EHSAN|47000|03-7651 7701|Fax
10000319|OILFAB SDN BHD|OILFAB SDN BHD|O-Y 0802,|KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|03-78044843|Phone
10000319|OILFAB SDN BHD|OILFAB SDN BHD|O-Y 0802,|KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|03-78064754|Fax
10000321|OLIO RESOURCES SDN BHD|OLIO RESOURCES SDN BHD|LEVEL 3A, WORK@CLEARWATER|CHANGKAT SEMANTAN|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50490|+603 2095 6800|Phone
10000321|OLIO RESOURCES SDN BHD|OLIO RESOURCES SDN BHD|LEVEL 3A, WORK@CLEARWATER|CHANGKAT SEMANTAN|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50490|+603 2095 2800|Fax
10000322|OMBAK MERIDIEN SERVICES SDN BHD|OMBAK MERIDIEN SERVICES SDN BHD|ADMIN 'A', 2ND FLOOR,|DOOR 33, KSB|KEMAMAN SUPPLY BASE|TERENGGANU DARUL IMAN|24007|09-8635322|Phone
10000322|OMBAK MERIDIEN SERVICES SDN BHD|OMBAK MERIDIEN SERVICES SDN BHD|ADMIN 'A', 2ND FLOOR,|DOOR 33, KSB|KEMAMAN SUPPLY BASE|TERENGGANU DARUL IMAN|24007|013-9612224|Fax
10000323|OMS OILFIELD SERVICES SDN BHD|OMS OILFIELD SERVICES SDN BHD|OY1101 OPEN YARD PHASE 1|KEMAMAN SUPPLY BASE|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-8631958/948|Phone
10000323|OMS OILFIELD SERVICES SDN BHD|OMS OILFIELD SERVICES SDN BHD|OY1101 OPEN YARD PHASE 1|KEMAMAN SUPPLY BASE|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-8631830|Fax
10000324|ONEI TECHNOLOGY RESOURCES SDN BHD|ONEI TECHNOLOGY RESOURCES SDN BHD|LOT 2704, GONG KEKABU|SEBERANG BAROH KIRI|KUALA TERENGGANU|TERENGGANU DARUL IMAN|20050|09-6244 241|Phone
10000324|ONEI TECHNOLOGY RESOURCES SDN BHD|ONEI TECHNOLOGY RESOURCES SDN BHD|LOT 2704, GONG KEKABU|SEBERANG BAROH KIRI|KUALA TERENGGANU|TERENGGANU DARUL IMAN|20050|09-6244 241|Fax
10000325|OTEC KEMAJUAN SDN BHD|OTEC KEMAJUAN SDN BHD|SUITE 32.01A, 32ND.FLOOR|MENARA PROMET, JLN SULTAN ISMAIL|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50250|09-8634727|Phone
10000325|OTEC KEMAJUAN SDN BHD|OTEC KEMAJUAN SDN BHD|SUITE 32.01A, 32ND.FLOOR|MENARA PROMET, JLN SULTAN ISMAIL|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50250|09-8634728|Fax
10000326|O-VISTA INDUSTRIES SDN.BHD.|O-VISTA INDUSTRIES SDN.BHD.|16-1 JLN PUSAT PERNIAGAAN,|PUSAT PERNIAGAAN SG. JELOK,|KAJANG|SELANGOR DARUL EHSAN|43000|03-87412300|Phone
10000327|P.T GAS AND IRONWORKS SDN BHD|P.T GAS AND IRONWORKS SDN BHD|G9, IMPIAN KOTA,|JLN KAMPUNG ATTAP|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50460|09-8631616|Phone
10000327|P.T GAS AND IRONWORKS SDN BHD|P.T GAS AND IRONWORKS SDN BHD|G9, IMPIAN KOTA,|JLN KAMPUNG ATTAP|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50460|09-8631716|Fax
10000328|PAKSI LAGENDA SDN BHD|PAKSI LAGENDA SDN BHD|128-1 KG|SIMPANG 4, KIJAL|KEMAMAN|TERENGGANU DARUL IMAN|24100|019-9539886|Phone
10000328|PAKSI LAGENDA SDN BHD|PAKSI LAGENDA SDN BHD|128-1 KG|SIMPANG 4, KIJAL|KEMAMAN|TERENGGANU DARUL IMAN|24100|09-8585794|Fax
10000330|PANGKALAN BEKALAN KEMAMAN SDN BHD|PANGKALAN BEKALAN KEMAMAN SDN BHD|ANNEXE BUILDING|KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-8602 220|Phone
10000330|PANGKALAN BEKALAN KEMAMAN SDN BHD|PANGKALAN BEKALAN KEMAMAN SDN BHD|ANNEXE BUILDING|KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-8632 587|Fax
10000331|PANGKALAN OFFSHORE SDN BHD|PANGKALAN OFFSHORE SDN BHD|LOT 6068 KAW.P'INDUSTRIAN|TELUK KALONG|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8633000|Phone
10000331|PANGKALAN OFFSHORE SDN BHD|PANGKALAN OFFSHORE SDN BHD|LOT 6068 KAW.P'INDUSTRIAN|TELUK KALONG|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8632000|Fax
10000334|PBJV GROUP SDN BHD|PBJV GROUP SDN BHD|NO 28 JALAN PJU 5/4|DATARAN SUNWAY|PETALING JAYA|SELANGOR|47810|09-8277171/4661|Phone
10000334|PBJV GROUP SDN BHD|PBJV GROUP SDN BHD|NO 28 JALAN PJU 5/4|DATARAN SUNWAY|PETALING JAYA|SELANGOR|47810|09-8277170|Fax
10000336|PEMBINAAN AZIM YAHYA SDN BHD|PEMBINAAN AZIM YAHYA SDN BHD|LOT 3788,|KAWASAN PERINDUSTRIAN TELUK KALONG|KEMAMAN|TERENGGANU|24007|09-858 9671|Phone
10000336|PEMBINAAN AZIM YAHYA SDN BHD|PEMBINAAN AZIM YAHYA SDN BHD|PT 11257,TG.1 TMN CHUKAI UTAMA,|FASA 3 JLN KUBANG KURUS|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-858 9671|Phone
10000336|PEMBINAAN AZIM YAHYA SDN BHD|PEMBINAAN AZIM YAHYA SDN BHD|LOT 3788,|KAWASAN PERINDUSTRIAN TELUK KALONG|KEMAMAN|TERENGGANU|24007|09-858 9670|Fax
10000336|PEMBINAAN AZIM YAHYA SDN BHD|PEMBINAAN AZIM YAHYA SDN BHD|PT 11257,TG.1 TMN CHUKAI UTAMA,|FASA 3 JLN KUBANG KURUS|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-858 9670|Fax
10000401|RSM SHIPPING SERVICES SDN BHD|RSM SHIPPING SERVICES SDN BHD|NO 6970-A|BUKIT KUANG BUSINESS CNTRE|KEMAMAN|TERENGGANU DARUL IMAN|24000|609-8584777|Phone
10000401|RSM SHIPPING SERVICES SDN BHD|RSM SHIPPING SERVICES SDN BHD|NO 6970-A|BUKIT KUANG BUSINESS CNTRE|KEMAMAN|TERENGGANU DARUL IMAN|24000|609-8581077|Fax
10000402|RWNA ENGINEERING SDN BHD|RWNA ENGINEERING SDN BHD|HS(M) 5696, PT NO 6204|MUKIM SUNGAI KARANG|KUANTAN|PAHANG DARUL MAKMUR|26100|09-5821511/512|Phone
10000402|RWNA ENGINEERING SDN BHD|RWNA ENGINEERING SDN BHD|HS(M) 5696, PT NO 6204|MUKIM SUNGAI KARANG|KUANTAN|PAHANG DARUL MAKMUR|26100|09-5821510/151|Fax
10000405|SAAG DRILLING AND WELL SERVICES S/B|SAAG DRILLING AND WELL SERVICES S/B|LOT OYP2-02-05|OPEN YARD PHASE 2, KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8634986 / 987|Phone
10000405|SAAG DRILLING AND WELL SERVICES S/B|SAAG DRILLING AND WELL SERVICES S/B|LOT OYP2-02-05|OPEN YARD PHASE 2, KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8634988|Fax
10000406|SAAG OIL AND GAS SDN BHD|SAAG OIL AND GAS SDN BHD|LOT NO.7441 JLN ARA|PANDAMARAN|PORT KLANG|SELANGOR DARUL EHSAN|42000|03-3165 0225|Phone
